group,full,best,name,display,db_schema,db_table,db_column,is_hybrid
NSA Catalog,nsa.sersic_n,False,sersic_n,Sersic_N,mangasampledb,nsa,sersic_n,False
NSA Catalog,nsa.sersic_nmgy,False,sersic_nmgy,Sersic_Nmgy,mangasampledb,nsa,sersic_nmgy,False
NSA Catalog,nsa.sersic_nmgy_ivar,False,sersic_nmgy_ivar,Sersic_Nmgy_Ivar,mangasampledb,nsa,sersic_nmgy_ivar,False
NSA Catalog,nsa.sersic_ok,False,sersic_ok,Sersic_Ok,mangasampledb,nsa,sersic_ok,False
NSA Catalog,nsa.sersic_phi,False,sersic_phi,Sersic_Phi,mangasampledb,nsa,sersic_phi,False
NSA Catalog,nsa.sersic_rnmgy,False,sersic_rnmgy,Sersic_Rnmgy,mangasampledb,nsa,sersic_rnmgy,False
NSA Catalog,nsa.sersic_th50,False,sersic_th50,Sersic_Th50,mangasampledb,nsa,sersic_th50,False
NSA Catalog,nsa.size,False,size,Size,mangasampledb,nsa,size,False
NSA Catalog,nsa.subdir,False,subdir,Subdir,mangasampledb,nsa,subdir,False
NSA Catalog,nsa.survey,False,survey,Survey,mangasampledb,nsa,survey,False
NSA Catalog,nsa.tile,False,tile,Tile,mangasampledb,nsa,tile,False
NSA Catalog,nsa.ustokes,False,ustokes,Ustokes,mangasampledb,nsa,ustokes,False
NSA Catalog,nsa.xcen,False,xcen,Xcen,mangasampledb,nsa,xcen,False
NSA Catalog,nsa.xpos,False,xpos,Xpos,mangasampledb,nsa,xpos,False
NSA Catalog,nsa.ycen,False,ycen,Ycen,mangasampledb,nsa,ycen,False
NSA Catalog,nsa.ypos,False,ypos,Ypos,mangasampledb,nsa,ypos,False
NSA Catalog,nsa.zdist,False,zdist,Zdist,mangasampledb,nsa,zdist,False
NSA Catalog,nsa.zsdssline,False,zsdssline,Zsdssline,mangasampledb,nsa,zsdssline,False
NSA Catalog,nsa.zsrc,False,zsrc,Zsrc,mangasampledb,nsa,zsrc,False
Other,binid.id,False,id,Id,mangadapdb,binid,id,False
Other,binmode.name,False,binmode_name,Name,mangadapdb,binmode,name,False
Other,binmode.structures,False,structures,Structures,mangadapdb,binmode,structures,False
Other,bintype.structures,False,structures,Structures,mangadapdb,bintype,structures,False
Other,cart.cubes,False,cubes,Cubes,mangadatadb,cart,cubes,False
Other,cart.id,False,id,Id,mangadatadb,cart,id,False
Other,cube.carts,False,carts,Carts,mangadatadb,cube,carts,False
Other,cube.dapfiles,False,dapfiles,Dapfiles,mangadatadb,cube,dapfiles,False
Other,cube.designid,False,designid,Designid,mangadatadb,cube,designid,False
Other,cube.hdr,False,hdr,Hdr,mangadatadb,cube,hdr,False
Other,cube.headervals,False,headervals,Headervals,mangadatadb,cube,headervals,False
Other,cube.ifu,False,ifu,Ifu,mangadatadb,cube,ifu,False
Other,cube.obsinfo,False,obsinfo,Obsinfo,mangadatadb,cube,obsinfo,False
Other,cube.prespecres,False,prespecres,Prespecres,mangadatadb,cube,prespecres,False
Other,cube.prespecresd,False,prespecresd,Prespecresd,mangadatadb,cube,prespecresd,False
Other,cube.restwave,False,restwave,Restwave,mangadatadb,cube,restwave,True
Other,cube.rssfibers,False,rssfibers,Rssfibers,mangadatadb,cube,rssfibers,False
Other,cube.sample,False,sample,Sample,mangadatadb,cube,sample,False
Other,cube.shape,False,shape,Shape,mangadatadb,cube,shape,False
Other,cube.spaxels,False,spaxels,Spaxels,mangadatadb,cube,spaxels,False
Other,cube.specres,False,specres,Specres,mangadatadb,cube,specres,False
Other,cube.specresd,False,specresd,Specresd,mangadatadb,cube,specresd,False
Other,cube.target,False,target,Target,mangadatadb,cube,target,False
Other,cube.wavelength,False,wavelength,Wavelength,mangadatadb,cube,wavelength,False
Other,cube.wcs,False,wcs,Wcs,mangadatadb,cube,wcs,False
Other,cube.xfocal,False,xfocal,Xfocal,mangadatadb,cube,xfocal,False
Other,cube.yfocal,False,yfocal,Yfocal,mangadatadb,cube,yfocal,False
Other,cube_header_keyword.label,False,label,Label,mangadatadb,cube_header_keyword,label,False
Other,cube_header_keyword.value,False,value,Value,mangadatadb,cube_header_keyword,value,False
Other,cube_header_value.comment,False,comment,Comment,mangadatadb,cube_header_value,comment,False
Other,cube_header_value.cube,False,cube,Cube,mangadatadb,cube_header_value,cube,False
Other,cube_header_value.index,False,index,Index,mangadatadb,cube_header_value,index,False
Other,cube_header_value.keyword,False,keyword,Keyword,mangadatadb,cube_header_value,keyword,False
Other,cube_header_value.value,False,value,Value,mangadatadb,cube_header_value,value,False
Other,dapall.adist_z,False,adist_z,Adist_Z,mangadapdb,dapall,adist_z,False
Other,dapall.bin_r_n_1,False,bin_r_n_1,Bin_R_N_1,mangadapdb,dapall,bin_r_n_1,False
Other,dapall.bin_r_n_2,False,bin_r_n_2,Bin_R_N_2,mangadapdb,dapall,bin_r_n_2,False
Other,dapall.bin_r_n_3,False,bin_r_n_3,Bin_R_N_3,mangadapdb,dapall,bin_r_n_3,False
Other,dapall.bin_r_snr_1,False,bin_r_snr_1,Bin_R_Snr_1,mangadapdb,dapall,bin_r_snr_1,False
Other,dapall.bin_r_snr_2,False,bin_r_snr_2,Bin_R_Snr_2,mangadapdb,dapall,bin_r_snr_2,False
Other,dapall.bin_r_snr_3,False,bin_r_snr_3,Bin_R_Snr_3,mangadapdb,dapall,bin_r_snr_3,False
Other,dapall.bin_rmax,False,bin_rmax,Bin_Rmax,mangadapdb,dapall,bin_rmax,False
Other,dapall.binkey,False,binkey,Binkey,mangadapdb,dapall,binkey,False
Other,dapall.binsnr,False,binsnr,Binsnr,mangadapdb,dapall,binsnr,False
Other,dapall.bintype,False,bintype,Bintype,mangadapdb,dapall,bintype,False
Other,dapall.dapbins,False,dapbins,Dapbins,mangadapdb,dapall,dapbins,False
Other,dapall.dapdone,False,dapdone,Dapdone,mangadapdb,dapall,dapdone,False
Other,dapall.dapqual,False,dapqual,Dapqual,mangadapdb,dapall,dapqual,False
Other,dapall.daptype,False,daptype,Daptype,mangadapdb,dapall,daptype,False
Other,dapall.datedap,False,datedap,Datedap,mangadapdb,dapall,datedap,False
Other,dapall.drp3qual,False,drp3qual,Drp3Qual,mangadapdb,dapall,drp3qual,False
Other,dapall.drpallindx,False,drpallindx,Drpallindx,mangadapdb,dapall,drpallindx,False
Other,dapall.elfkey,False,elfkey,Elfkey,mangadapdb,dapall,elfkey,False
Other,dapall.elmkey,False,elmkey,Elmkey,mangadapdb,dapall,elmkey,False
Other,dapall.emline_gew_1re_ha_6564,False,emline_gew_1re_ha_6564,Emline_Gew_1Re_Ha_6564,mangadapdb,dapall,emline_gew_1re_ha_6564,False
Other,dapall.emline_gew_1re_hb_4862,False,emline_gew_1re_hb_4862,Emline_Gew_1Re_Hb_4862,mangadapdb,dapall,emline_gew_1re_hb_4862,False
Other,dapall.emline_gew_1re_hdel_4102,False,emline_gew_1re_hdel_4102,Emline_Gew_1Re_Hdel_4102,mangadapdb,dapall,emline_gew_1re_hdel_4102,False
Other,dapall.emline_gew_1re_hei_5877,False,emline_gew_1re_hei_5877,Emline_Gew_1Re_Hei_5877,mangadapdb,dapall,emline_gew_1re_hei_5877,False
Other,dapall.emline_gew_1re_heii_4687,False,emline_gew_1re_heii_4687,Emline_Gew_1Re_Heii_4687,mangadapdb,dapall,emline_gew_1re_heii_4687,False
Other,dapall.emline_gew_1re_heps_3971,False,emline_gew_1re_heps_3971,Emline_Gew_1Re_Heps_3971,mangadapdb,dapall,emline_gew_1re_heps_3971,False
Other,dapall.emline_gew_1re_heta_3836,False,emline_gew_1re_heta_3836,Emline_Gew_1Re_Heta_3836,mangadapdb,dapall,emline_gew_1re_heta_3836,False
Other,dapall.emline_gew_1re_hgam_4341,False,emline_gew_1re_hgam_4341,Emline_Gew_1Re_Hgam_4341,mangadapdb,dapall,emline_gew_1re_hgam_4341,False
Other,dapall.emline_gew_1re_hthe_3798,False,emline_gew_1re_hthe_3798,Emline_Gew_1Re_Hthe_3798,mangadapdb,dapall,emline_gew_1re_hthe_3798,False
Other,dapall.emline_gew_1re_hzet_3890,False,emline_gew_1re_hzet_3890,Emline_Gew_1Re_Hzet_3890,mangadapdb,dapall,emline_gew_1re_hzet_3890,False
Other,dapall.emline_gew_1re_neiii_3869,False,emline_gew_1re_neiii_3869,Emline_Gew_1Re_Neiii_3869,mangadapdb,dapall,emline_gew_1re_neiii_3869,False
Other,dapall.emline_gew_1re_neiii_3968,False,emline_gew_1re_neiii_3968,Emline_Gew_1Re_Neiii_3968,mangadapdb,dapall,emline_gew_1re_neiii_3968,False
Other,dapall.emline_gew_1re_nii_6549,False,emline_gew_1re_nii_6549,Emline_Gew_1Re_Nii_6549,mangadapdb,dapall,emline_gew_1re_nii_6549,False
Other,dapall.emline_gew_1re_nii_6585,False,emline_gew_1re_nii_6585,Emline_Gew_1Re_Nii_6585,mangadapdb,dapall,emline_gew_1re_nii_6585,False
Other,dapall.emline_gew_1re_oi_6302,False,emline_gew_1re_oi_6302,Emline_Gew_1Re_Oi_6302,mangadapdb,dapall,emline_gew_1re_oi_6302,False
Other,dapall.emline_gew_1re_oi_6365,False,emline_gew_1re_oi_6365,Emline_Gew_1Re_Oi_6365,mangadapdb,dapall,emline_gew_1re_oi_6365,False
Other,dapall.emline_gew_1re_oii_3727,False,emline_gew_1re_oii_3727,Emline_Gew_1Re_Oii_3727,mangadapdb,dapall,emline_gew_1re_oii_3727,False
Other,dapall.emline_gew_1re_oii_3729,False,emline_gew_1re_oii_3729,Emline_Gew_1Re_Oii_3729,mangadapdb,dapall,emline_gew_1re_oii_3729,False
Other,dapall.emline_gew_1re_oiii_4960,False,emline_gew_1re_oiii_4960,Emline_Gew_1Re_Oiii_4960,mangadapdb,dapall,emline_gew_1re_oiii_4960,False
Other,dapall.emline_gew_1re_oiii_5008,False,emline_gew_1re_oiii_5008,Emline_Gew_1Re_Oiii_5008,mangadapdb,dapall,emline_gew_1re_oiii_5008,False
Other,dapall.emline_gew_1re_sii_6718,False,emline_gew_1re_sii_6718,Emline_Gew_1Re_Sii_6718,mangadapdb,dapall,emline_gew_1re_sii_6718,False
Other,dapall.emline_gew_1re_sii_6732,False,emline_gew_1re_sii_6732,Emline_Gew_1Re_Sii_6732,mangadapdb,dapall,emline_gew_1re_sii_6732,False
Other,dapall.emline_gew_peak_ha_6564,False,emline_gew_peak_ha_6564,Emline_Gew_Peak_Ha_6564,mangadapdb,dapall,emline_gew_peak_ha_6564,False
Other,dapall.emline_gew_peak_hb_4862,False,emline_gew_peak_hb_4862,Emline_Gew_Peak_Hb_4862,mangadapdb,dapall,emline_gew_peak_hb_4862,False
Other,dapall.emline_gew_peak_hdel_4102,False,emline_gew_peak_hdel_4102,Emline_Gew_Peak_Hdel_4102,mangadapdb,dapall,emline_gew_peak_hdel_4102,False
Other,dapall.emline_gew_peak_hei_5877,False,emline_gew_peak_hei_5877,Emline_Gew_Peak_Hei_5877,mangadapdb,dapall,emline_gew_peak_hei_5877,False
Other,dapall.emline_gew_peak_heii_4687,False,emline_gew_peak_heii_4687,Emline_Gew_Peak_Heii_4687,mangadapdb,dapall,emline_gew_peak_heii_4687,False
Other,dapall.emline_gew_peak_heps_3971,False,emline_gew_peak_heps_3971,Emline_Gew_Peak_Heps_3971,mangadapdb,dapall,emline_gew_peak_heps_3971,False
Other,dapall.emline_gew_peak_heta_3836,False,emline_gew_peak_heta_3836,Emline_Gew_Peak_Heta_3836,mangadapdb,dapall,emline_gew_peak_heta_3836,False
Other,dapall.emline_gew_peak_hgam_4341,False,emline_gew_peak_hgam_4341,Emline_Gew_Peak_Hgam_4341,mangadapdb,dapall,emline_gew_peak_hgam_4341,False
Other,dapall.emline_gew_peak_hthe_3798,False,emline_gew_peak_hthe_3798,Emline_Gew_Peak_Hthe_3798,mangadapdb,dapall,emline_gew_peak_hthe_3798,False
Other,dapall.emline_gew_peak_hzet_3890,False,emline_gew_peak_hzet_3890,Emline_Gew_Peak_Hzet_3890,mangadapdb,dapall,emline_gew_peak_hzet_3890,False
Other,dapall.emline_gew_peak_neiii_3869,False,emline_gew_peak_neiii_3869,Emline_Gew_Peak_Neiii_3869,mangadapdb,dapall,emline_gew_peak_neiii_3869,False
Other,dapall.emline_gew_peak_neiii_3968,False,emline_gew_peak_neiii_3968,Emline_Gew_Peak_Neiii_3968,mangadapdb,dapall,emline_gew_peak_neiii_3968,False
Other,dapall.emline_gew_peak_nii_6549,False,emline_gew_peak_nii_6549,Emline_Gew_Peak_Nii_6549,mangadapdb,dapall,emline_gew_peak_nii_6549,False
Other,dapall.emline_gew_peak_nii_6585,False,emline_gew_peak_nii_6585,Emline_Gew_Peak_Nii_6585,mangadapdb,dapall,emline_gew_peak_nii_6585,False
Other,dapall.emline_gew_peak_oi_6302,False,emline_gew_peak_oi_6302,Emline_Gew_Peak_Oi_6302,mangadapdb,dapall,emline_gew_peak_oi_6302,False
Other,dapall.emline_gew_peak_oi_6365,False,emline_gew_peak_oi_6365,Emline_Gew_Peak_Oi_6365,mangadapdb,dapall,emline_gew_peak_oi_6365,False
Other,dapall.emline_gew_peak_oii_3727,False,emline_gew_peak_oii_3727,Emline_Gew_Peak_Oii_3727,mangadapdb,dapall,emline_gew_peak_oii_3727,False
Other,dapall.emline_gew_peak_oii_3729,False,emline_gew_peak_oii_3729,Emline_Gew_Peak_Oii_3729,mangadapdb,dapall,emline_gew_peak_oii_3729,False
Other,dapall.emline_gew_peak_oiii_4960,False,emline_gew_peak_oiii_4960,Emline_Gew_Peak_Oiii_4960,mangadapdb,dapall,emline_gew_peak_oiii_4960,False
Other,dapall.emline_gew_peak_oiii_5008,False,emline_gew_peak_oiii_5008,Emline_Gew_Peak_Oiii_5008,mangadapdb,dapall,emline_gew_peak_oiii_5008,False
Other,dapall.emline_gew_peak_sii_6718,False,emline_gew_peak_sii_6718,Emline_Gew_Peak_Sii_6718,mangadapdb,dapall,emline_gew_peak_sii_6718,False
Other,dapall.emline_gew_peak_sii_6732,False,emline_gew_peak_sii_6732,Emline_Gew_Peak_Sii_6732,mangadapdb,dapall,emline_gew_peak_sii_6732,False
Other,dapall.emline_gflux_1re_ha_6564,False,emline_gflux_1re_ha_6564,Emline_Gflux_1Re_Ha_6564,mangadapdb,dapall,emline_gflux_1re_ha_6564,False
Other,dapall.emline_gflux_1re_hb_4862,False,emline_gflux_1re_hb_4862,Emline_Gflux_1Re_Hb_4862,mangadapdb,dapall,emline_gflux_1re_hb_4862,False
Other,dapall.emline_gflux_1re_hdel_4102,False,emline_gflux_1re_hdel_4102,Emline_Gflux_1Re_Hdel_4102,mangadapdb,dapall,emline_gflux_1re_hdel_4102,False
Other,dapall.emline_gflux_1re_hei_5877,False,emline_gflux_1re_hei_5877,Emline_Gflux_1Re_Hei_5877,mangadapdb,dapall,emline_gflux_1re_hei_5877,False
Other,dapall.emline_gflux_1re_heii_4687,False,emline_gflux_1re_heii_4687,Emline_Gflux_1Re_Heii_4687,mangadapdb,dapall,emline_gflux_1re_heii_4687,False
Other,dapall.emline_gflux_1re_heps_3971,False,emline_gflux_1re_heps_3971,Emline_Gflux_1Re_Heps_3971,mangadapdb,dapall,emline_gflux_1re_heps_3971,False
Other,dapall.emline_gflux_1re_heta_3836,False,emline_gflux_1re_heta_3836,Emline_Gflux_1Re_Heta_3836,mangadapdb,dapall,emline_gflux_1re_heta_3836,False
Other,dapall.emline_gflux_1re_hgam_4341,False,emline_gflux_1re_hgam_4341,Emline_Gflux_1Re_Hgam_4341,mangadapdb,dapall,emline_gflux_1re_hgam_4341,False
Other,dapall.emline_gflux_1re_hthe_3798,False,emline_gflux_1re_hthe_3798,Emline_Gflux_1Re_Hthe_3798,mangadapdb,dapall,emline_gflux_1re_hthe_3798,False
Other,dapall.emline_gflux_1re_hzet_3890,False,emline_gflux_1re_hzet_3890,Emline_Gflux_1Re_Hzet_3890,mangadapdb,dapall,emline_gflux_1re_hzet_3890,False
Other,dapall.emline_gflux_1re_neiii_3869,False,emline_gflux_1re_neiii_3869,Emline_Gflux_1Re_Neiii_3869,mangadapdb,dapall,emline_gflux_1re_neiii_3869,False
Other,dapall.emline_gflux_1re_neiii_3968,False,emline_gflux_1re_neiii_3968,Emline_Gflux_1Re_Neiii_3968,mangadapdb,dapall,emline_gflux_1re_neiii_3968,False
Other,dapall.emline_gflux_1re_nii_6549,False,emline_gflux_1re_nii_6549,Emline_Gflux_1Re_Nii_6549,mangadapdb,dapall,emline_gflux_1re_nii_6549,False
Other,dapall.emline_gflux_1re_nii_6585,False,emline_gflux_1re_nii_6585,Emline_Gflux_1Re_Nii_6585,mangadapdb,dapall,emline_gflux_1re_nii_6585,False
Other,dapall.emline_gflux_1re_oi_6302,False,emline_gflux_1re_oi_6302,Emline_Gflux_1Re_Oi_6302,mangadapdb,dapall,emline_gflux_1re_oi_6302,False
Other,dapall.emline_gflux_1re_oi_6365,False,emline_gflux_1re_oi_6365,Emline_Gflux_1Re_Oi_6365,mangadapdb,dapall,emline_gflux_1re_oi_6365,False
Other,dapall.emline_gflux_1re_oii_3727,False,emline_gflux_1re_oii_3727,Emline_Gflux_1Re_Oii_3727,mangadapdb,dapall,emline_gflux_1re_oii_3727,False
Other,dapall.emline_gflux_1re_oii_3729,False,emline_gflux_1re_oii_3729,Emline_Gflux_1Re_Oii_3729,mangadapdb,dapall,emline_gflux_1re_oii_3729,False
Other,dapall.emline_gflux_1re_oiii_4960,False,emline_gflux_1re_oiii_4960,Emline_Gflux_1Re_Oiii_4960,mangadapdb,dapall,emline_gflux_1re_oiii_4960,False
Other,dapall.emline_gflux_1re_oiii_5008,False,emline_gflux_1re_oiii_5008,Emline_Gflux_1Re_Oiii_5008,mangadapdb,dapall,emline_gflux_1re_oiii_5008,False
Other,dapall.emline_gflux_1re_sii_6718,False,emline_gflux_1re_sii_6718,Emline_Gflux_1Re_Sii_6718,mangadapdb,dapall,emline_gflux_1re_sii_6718,False
Other,dapall.emline_gflux_1re_sii_6732,False,emline_gflux_1re_sii_6732,Emline_Gflux_1Re_Sii_6732,mangadapdb,dapall,emline_gflux_1re_sii_6732,False
Other,dapall.emline_gflux_cen_ha_6564,False,emline_gflux_cen_ha_6564,Emline_Gflux_Cen_Ha_6564,mangadapdb,dapall,emline_gflux_cen_ha_6564,False
Other,dapall.emline_gflux_cen_hb_4862,False,emline_gflux_cen_hb_4862,Emline_Gflux_Cen_Hb_4862,mangadapdb,dapall,emline_gflux_cen_hb_4862,False
Other,dapall.emline_gflux_cen_hdel_4102,False,emline_gflux_cen_hdel_4102,Emline_Gflux_Cen_Hdel_4102,mangadapdb,dapall,emline_gflux_cen_hdel_4102,False
Other,dapall.emline_gflux_cen_hei_5877,False,emline_gflux_cen_hei_5877,Emline_Gflux_Cen_Hei_5877,mangadapdb,dapall,emline_gflux_cen_hei_5877,False
Other,dapall.emline_gflux_cen_heii_4687,False,emline_gflux_cen_heii_4687,Emline_Gflux_Cen_Heii_4687,mangadapdb,dapall,emline_gflux_cen_heii_4687,False
Other,dapall.emline_gflux_cen_heps_3971,False,emline_gflux_cen_heps_3971,Emline_Gflux_Cen_Heps_3971,mangadapdb,dapall,emline_gflux_cen_heps_3971,False
Other,dapall.emline_gflux_cen_heta_3836,False,emline_gflux_cen_heta_3836,Emline_Gflux_Cen_Heta_3836,mangadapdb,dapall,emline_gflux_cen_heta_3836,False
Other,dapall.emline_gflux_cen_hgam_4341,False,emline_gflux_cen_hgam_4341,Emline_Gflux_Cen_Hgam_4341,mangadapdb,dapall,emline_gflux_cen_hgam_4341,False
Other,dapall.emline_gflux_cen_hthe_3798,False,emline_gflux_cen_hthe_3798,Emline_Gflux_Cen_Hthe_3798,mangadapdb,dapall,emline_gflux_cen_hthe_3798,False
Other,dapall.emline_gflux_cen_hzet_3890,False,emline_gflux_cen_hzet_3890,Emline_Gflux_Cen_Hzet_3890,mangadapdb,dapall,emline_gflux_cen_hzet_3890,False
Other,dapall.emline_gflux_cen_neiii_3869,False,emline_gflux_cen_neiii_3869,Emline_Gflux_Cen_Neiii_3869,mangadapdb,dapall,emline_gflux_cen_neiii_3869,False
Other,dapall.emline_gflux_cen_neiii_3968,False,emline_gflux_cen_neiii_3968,Emline_Gflux_Cen_Neiii_3968,mangadapdb,dapall,emline_gflux_cen_neiii_3968,False
Other,dapall.emline_gflux_cen_nii_6549,False,emline_gflux_cen_nii_6549,Emline_Gflux_Cen_Nii_6549,mangadapdb,dapall,emline_gflux_cen_nii_6549,False
Other,dapall.emline_gflux_cen_nii_6585,False,emline_gflux_cen_nii_6585,Emline_Gflux_Cen_Nii_6585,mangadapdb,dapall,emline_gflux_cen_nii_6585,False
Other,dapall.emline_gflux_cen_oi_6302,False,emline_gflux_cen_oi_6302,Emline_Gflux_Cen_Oi_6302,mangadapdb,dapall,emline_gflux_cen_oi_6302,False
Other,dapall.emline_gflux_cen_oi_6365,False,emline_gflux_cen_oi_6365,Emline_Gflux_Cen_Oi_6365,mangadapdb,dapall,emline_gflux_cen_oi_6365,False
Other,dapall.emline_gflux_cen_oii_3727,False,emline_gflux_cen_oii_3727,Emline_Gflux_Cen_Oii_3727,mangadapdb,dapall,emline_gflux_cen_oii_3727,False
Other,dapall.emline_gflux_cen_oii_3729,False,emline_gflux_cen_oii_3729,Emline_Gflux_Cen_Oii_3729,mangadapdb,dapall,emline_gflux_cen_oii_3729,False
Other,dapall.emline_gflux_cen_oiii_4960,False,emline_gflux_cen_oiii_4960,Emline_Gflux_Cen_Oiii_4960,mangadapdb,dapall,emline_gflux_cen_oiii_4960,False
Other,dapall.emline_gflux_cen_oiii_5008,False,emline_gflux_cen_oiii_5008,Emline_Gflux_Cen_Oiii_5008,mangadapdb,dapall,emline_gflux_cen_oiii_5008,False
Other,dapall.emline_gflux_cen_sii_6718,False,emline_gflux_cen_sii_6718,Emline_Gflux_Cen_Sii_6718,mangadapdb,dapall,emline_gflux_cen_sii_6718,False
Other,dapall.emline_gflux_cen_sii_6732,False,emline_gflux_cen_sii_6732,Emline_Gflux_Cen_Sii_6732,mangadapdb,dapall,emline_gflux_cen_sii_6732,False
Other,dapall.emline_gflux_tot_ha_6564,False,emline_gflux_tot_ha_6564,Emline_Gflux_Tot_Ha_6564,mangadapdb,dapall,emline_gflux_tot_ha_6564,False
Other,dapall.emline_gflux_tot_hb_4862,False,emline_gflux_tot_hb_4862,Emline_Gflux_Tot_Hb_4862,mangadapdb,dapall,emline_gflux_tot_hb_4862,False
Other,dapall.emline_gflux_tot_hdel_4102,False,emline_gflux_tot_hdel_4102,Emline_Gflux_Tot_Hdel_4102,mangadapdb,dapall,emline_gflux_tot_hdel_4102,False
Other,dapall.emline_gflux_tot_hei_5877,False,emline_gflux_tot_hei_5877,Emline_Gflux_Tot_Hei_5877,mangadapdb,dapall,emline_gflux_tot_hei_5877,False
Other,dapall.emline_gflux_tot_heii_4687,False,emline_gflux_tot_heii_4687,Emline_Gflux_Tot_Heii_4687,mangadapdb,dapall,emline_gflux_tot_heii_4687,False
Other,dapall.emline_gflux_tot_heps_3971,False,emline_gflux_tot_heps_3971,Emline_Gflux_Tot_Heps_3971,mangadapdb,dapall,emline_gflux_tot_heps_3971,False
Other,dapall.emline_gflux_tot_heta_3836,False,emline_gflux_tot_heta_3836,Emline_Gflux_Tot_Heta_3836,mangadapdb,dapall,emline_gflux_tot_heta_3836,False
Other,dapall.emline_gflux_tot_hgam_4341,False,emline_gflux_tot_hgam_4341,Emline_Gflux_Tot_Hgam_4341,mangadapdb,dapall,emline_gflux_tot_hgam_4341,False
Other,dapall.emline_gflux_tot_hthe_3798,False,emline_gflux_tot_hthe_3798,Emline_Gflux_Tot_Hthe_3798,mangadapdb,dapall,emline_gflux_tot_hthe_3798,False
Other,dapall.emline_gflux_tot_hzet_3890,False,emline_gflux_tot_hzet_3890,Emline_Gflux_Tot_Hzet_3890,mangadapdb,dapall,emline_gflux_tot_hzet_3890,False
Other,dapall.emline_gflux_tot_neiii_3869,False,emline_gflux_tot_neiii_3869,Emline_Gflux_Tot_Neiii_3869,mangadapdb,dapall,emline_gflux_tot_neiii_3869,False
Other,dapall.emline_gflux_tot_neiii_3968,False,emline_gflux_tot_neiii_3968,Emline_Gflux_Tot_Neiii_3968,mangadapdb,dapall,emline_gflux_tot_neiii_3968,False
Other,dapall.emline_gflux_tot_nii_6549,False,emline_gflux_tot_nii_6549,Emline_Gflux_Tot_Nii_6549,mangadapdb,dapall,emline_gflux_tot_nii_6549,False
Other,dapall.emline_gflux_tot_nii_6585,False,emline_gflux_tot_nii_6585,Emline_Gflux_Tot_Nii_6585,mangadapdb,dapall,emline_gflux_tot_nii_6585,False
Other,dapall.emline_gflux_tot_oi_6302,False,emline_gflux_tot_oi_6302,Emline_Gflux_Tot_Oi_6302,mangadapdb,dapall,emline_gflux_tot_oi_6302,False
Other,dapall.emline_gflux_tot_oi_6365,False,emline_gflux_tot_oi_6365,Emline_Gflux_Tot_Oi_6365,mangadapdb,dapall,emline_gflux_tot_oi_6365,False
Other,dapall.emline_gflux_tot_oii_3727,False,emline_gflux_tot_oii_3727,Emline_Gflux_Tot_Oii_3727,mangadapdb,dapall,emline_gflux_tot_oii_3727,False
Other,dapall.emline_gflux_tot_oii_3729,False,emline_gflux_tot_oii_3729,Emline_Gflux_Tot_Oii_3729,mangadapdb,dapall,emline_gflux_tot_oii_3729,False
Other,dapall.emline_gflux_tot_oiii_4960,False,emline_gflux_tot_oiii_4960,Emline_Gflux_Tot_Oiii_4960,mangadapdb,dapall,emline_gflux_tot_oiii_4960,False
Other,dapall.emline_gflux_tot_oiii_5008,False,emline_gflux_tot_oiii_5008,Emline_Gflux_Tot_Oiii_5008,mangadapdb,dapall,emline_gflux_tot_oiii_5008,False
Other,dapall.emline_gflux_tot_sii_6718,False,emline_gflux_tot_sii_6718,Emline_Gflux_Tot_Sii_6718,mangadapdb,dapall,emline_gflux_tot_sii_6718,False
Other,dapall.emline_gflux_tot_sii_6732,False,emline_gflux_tot_sii_6732,Emline_Gflux_Tot_Sii_6732,mangadapdb,dapall,emline_gflux_tot_sii_6732,False
Other,dapall.emline_gsb_1re_ha_6564,False,emline_gsb_1re_ha_6564,Emline_Gsb_1Re_Ha_6564,mangadapdb,dapall,emline_gsb_1re_ha_6564,False
Other,dapall.emline_gsb_1re_hb_4862,False,emline_gsb_1re_hb_4862,Emline_Gsb_1Re_Hb_4862,mangadapdb,dapall,emline_gsb_1re_hb_4862,False
Other,dapall.emline_gsb_1re_hdel_4102,False,emline_gsb_1re_hdel_4102,Emline_Gsb_1Re_Hdel_4102,mangadapdb,dapall,emline_gsb_1re_hdel_4102,False
Other,dapall.emline_gsb_1re_hei_5877,False,emline_gsb_1re_hei_5877,Emline_Gsb_1Re_Hei_5877,mangadapdb,dapall,emline_gsb_1re_hei_5877,False
Other,dapall.emline_gsb_1re_heii_4687,False,emline_gsb_1re_heii_4687,Emline_Gsb_1Re_Heii_4687,mangadapdb,dapall,emline_gsb_1re_heii_4687,False
Other,dapall.emline_gsb_1re_heps_3971,False,emline_gsb_1re_heps_3971,Emline_Gsb_1Re_Heps_3971,mangadapdb,dapall,emline_gsb_1re_heps_3971,False
Other,dapall.emline_gsb_1re_heta_3836,False,emline_gsb_1re_heta_3836,Emline_Gsb_1Re_Heta_3836,mangadapdb,dapall,emline_gsb_1re_heta_3836,False
Other,dapall.emline_gsb_1re_hgam_4341,False,emline_gsb_1re_hgam_4341,Emline_Gsb_1Re_Hgam_4341,mangadapdb,dapall,emline_gsb_1re_hgam_4341,False
Other,dapall.emline_gsb_1re_hthe_3798,False,emline_gsb_1re_hthe_3798,Emline_Gsb_1Re_Hthe_3798,mangadapdb,dapall,emline_gsb_1re_hthe_3798,False
